run_id	source_log	step	loss	resampled
w2_long_attention_output_n005002_lb1000_seed456_20260426_110401	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed456_20260426_110401.log	998	5.8490877	0
w2_long_attention_output_n005002_lb1000_seed456_20260426_110401	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed456_20260426_110401.log	999	5.8390951	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	0	5.8677545	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	1	5.872201	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	2	5.8730273	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	3	5.8719916	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	4	5.8796105	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	5	5.8789272	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	6	5.8682952	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	7	5.8655009	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	8	5.8753753	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	9	5.8701057	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	10	5.8736153	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	11	5.8654051	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	12	5.8845134	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	13	5.8691192	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	14	5.8752813	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	15	5.8746858	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	16	5.8726039	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	17	5.8694172	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	18	5.8767481	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	19	5.865943	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	20	5.8914595	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	21	5.8907323	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	22	5.8825645	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	23	5.8999677	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	24	5.8880548	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	25	5.8923459	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	26	5.8992186	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	27	5.8958907	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	28	5.8945088	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	29	5.9062018	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	30	5.8927484	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	31	5.8820295	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	32	5.8849664	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	33	5.8874974	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	34	5.8885622	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	35	5.8860354	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	36	5.8901205	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	37	5.893774	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	38	5.8824043	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	39	5.8899264	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	40	5.8678365	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	41	5.8777189	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	42	5.8699989	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	43	5.8785367	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	44	5.8762836	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	45	5.8704252	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	46	5.8728471	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	47	5.8769002	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	48	5.8721704	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	49	5.8716402	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	50	5.8856072	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	51	5.8861837	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	52	5.8924661	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	53	5.8903623	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	54	5.892252	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	55	5.8838482	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	56	5.8803067	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	57	5.8814607	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	58	5.889358	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	59	5.8848686	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	60	5.8755212	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	61	5.8637853	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	62	5.882412	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	63	5.8746481	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	64	5.8679552	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	65	5.8720603	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	66	5.8781319	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	67	5.8703537	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	68	5.8748274	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	69	5.8818159	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	70	5.8943381	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	71	5.8914733	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	72	5.8925109	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	73	5.8943605	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	74	5.890615	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	75	5.8938365	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	76	5.897409	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	77	5.8868093	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	78	5.8928175	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	79	5.8956847	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	80	5.8489985	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	81	5.8612137	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	82	5.8497958	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	83	5.8567338	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	84	5.8606186	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	85	5.8526568	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	86	5.8515806	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	87	5.8458953	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	88	5.8513556	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	89	5.8566871	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	90	5.8712101	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	91	5.8728328	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	92	5.862844	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	93	5.8692837	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	94	5.8733177	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	95	5.8730898	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	96	5.8663712	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	97	5.857295	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	98	5.8638473	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	99	5.8684692	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	100	5.8455329	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	101	5.8598933	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	102	5.8511934	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	103	5.8558025	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	104	5.8536057	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	105	5.8575478	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	106	5.8515615	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	107	5.8509331	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	108	5.8528442	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	109	5.856986	24
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	110	5.8497186	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	111	5.8494406	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	112	5.8424249	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	113	5.8445597	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	114	5.8354783	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	115	5.8438139	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	116	5.8432078	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	117	5.8514929	0
w2_long_attention_output_n005002_lb1000_seed789_20260426_110831	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed789_20260426_110831.log	118	5.8456635	0
